age,categorie_age,sexe,milieu,niveau_education,experience,etat_matrimonial,possede_voiture,possede_logement,possede_terrain,socio_pro_group,revenu_annuel,nombre_enfants,charge_parentale,travail_secondaire,colonne_redundante,non_pertinente
39,Adulte,Homme,Urbain,Secondaire,23,Célibataire,1,0,0,2,39405.22127049722,3,1,0,39,N/A
27,Adulte,Femme,Rural,Secondaire,4,Marié,1,1,0,4,27886.995549236897,2,1,0,27,N/A
28,Adulte,Homme,Urbain,Supérieur,6,Marié,0,1,0,4,46044.75440778523,3,1,1,28,N/A
55,Sénior,Femme,Urbain,Sans niveau,32,None,0,1,0,5,40661.9461140267,1,1,0,55,N/A
50,Sénior,Femme,Rural,Secondaire,30,Divorcé,0,1,0,6,24832.621684204212,5,1,0,50,N/A
23,Jeune,Homme,Rural,Secondaire,2,Célibataire,0,1,0,5,25752.753017933894,1,0,1,23,N/A
54,Sénior,Homme,Rural,Supérieur,30,Célibataire,1,0,0,3,41501.75260436054,1,1,0,54,N/A
24,Jeune,Homme,Urbain,Secondaire,0,None,0,0,0,1,37589.31012178662,0,1,0,24,N/A
61,Âgé,Homme,Rural,Fondamental,38,Célibataire,1,1,1,2,35690.77770249371,0,1,0,61,N/A
29,Adulte,Femme,Urbain,Supérieur,11,Marié,0,1,0,2,,2,0,0,29,N/A
24,Jeune,Femme,Rural,Supérieur,1,Marié,0,1,0,3,33394.83777680524,1,0,0,24,N/A
19,Jeune,Homme,Rural,Secondaire,3,Célibataire,0,1,0,1,34749.88056472231,4,0,0,19,N/A
18,Jeune,Homme,Urbain,Fondamental,1,Divorcé,0,0,0,5,30842.968412339236,2,1,0,18,N/A
40,Sénior,Femme,Urbain,Secondaire,21,Divorcé,1,0,0,2,35973.01598711512,2,0,0,40,N/A
42,Sénior,Homme,Rural,Fondamental,22,Célibataire,0,1,0,6,30417.86346646858,0,0,0,42,N/A
35,Adulte,Femme,Urbain,None,18,Marié,0,1,0,6,35398.677505070926,4,1,1,35,N/A
61,Âgé,Homme,Urbain,Secondaire,41,Célibataire,1,0,0,2,47254.617265673885,0,1,0,61,N/A
24,Jeune,Femme,Rural,Sans niveau,8,Célibataire,0,1,0,3,25359.30737298648,2,0,0,24,N/A
68,Âgé,Femme,Urbain,Secondaire,51,Célibataire,0,1,0,4,44373.342011123044,4,1,0,68,N/A
20,Jeune,Femme,Rural,Fondamental,0,Célibataire,0,1,0,2,26548.990091959127,3,1,0,20,N/A
46,Sénior,Homme,Urbain,Supérieur,22,Marié,0,1,0,4,47015.45659995954,2,1,0,46,N/A
27,Adulte,Femme,Rural,Fondamental,5,None,0,0,0,2,22901.376333069875,4,0,0,27,N/A
60,Âgé,Femme,Urbain,Secondaire,38,Célibataire,1,0,0,2,42157.07452295604,3,0,1,60,N/A
22,Jeune,Femme,Urbain,Fondamental,1,Célibataire,1,1,0,4,33183.51869215456,3,0,0,22,N/A
51,Sénior,Homme,Urbain,Fondamental,28,Marié,1,0,0,2,35838.52298582089,2,1,0,51,N/A
25,Jeune,Homme,Rural,Sans niveau,4,Marié,1,1,0,5,145043.12206399508,1,0,0,25,N/A
31,Adulte,Femme,Urbain,Sans niveau,10,Célibataire,0,0,0,5,20978.35663551466,2,0,0,31,N/A
57,Sénior,Homme,Urbain,Sans niveau,37,Divorcé,1,0,1,5,40487.51446719784,3,0,0,57,N/A
23,Jeune,Femme,Urbain,Secondaire,2,Veuf,0,0,0,6,25086.07397419629,2,1,0,23,N/A
18,Jeune,Femme,Urbain,Secondaire,0,Divorcé,1,1,0,3,35077.630440389614,0,0,0,18,N/A
50,Sénior,Femme,Urbain,Fondamental,26,Célibataire,0,0,1,2,32136.181511679504,1,0,0,50,N/A
57,Sénior,Homme,Urbain,Fondamental,35,Marié,1,0,0,4,35288.64563338451,3,0,0,57,N/A
28,Adulte,Homme,Rural,Supérieur,12,Marié,0,0,1,1,33218.217963862226,1,0,0,28,N/A
67,Âgé,Homme,Urbain,Sans niveau,44,Marié,0,1,0,5,43754.61603958927,1,1,0,67,N/A
41,Sénior,Homme,Urbain,Sans niveau,24,Marié,0,1,1,4,35159.13575752456,2,0,0,41,N/A
27,Adulte,Femme,Urbain,Secondaire,6,Divorcé,0,0,1,5,30050.82984179648,0,1,0,27,N/A
61,Âgé,Homme,Urbain,Fondamental,37,Marié,1,0,0,2,41731.81890319031,0,1,0,61,N/A
69,Âgé,Femme,Urbain,None,45,Célibataire,0,0,0,4,35658.40135648395,2,0,0,69,N/A
40,Sénior,Homme,Urbain,Fondamental,21,Célibataire,0,0,0,5,36283.93297076613,0,0,0,40,N/A
33,Adulte,Femme,Urbain,Fondamental,15,Marié,0,0,0,3,34147.574948896334,3,1,0,33,N/A
54,Sénior,Homme,Urbain,Sans niveau,35,Marié,0,0,0,5,39654.25808188674,1,0,0,54,N/A
33,Adulte,Homme,Rural,Fondamental,10,Marié,0,0,1,4,20921.215691706067,4,0,0,33,N/A
61,Âgé,Femme,Urbain,Secondaire,38,Marié,0,0,0,2,41095.56062656086,0,1,0,61,N/A
48,Sénior,Homme,Rural,Sans niveau,32,Célibataire,0,0,0,3,27125.00140413746,3,1,0,48,N/A
23,Jeune,Homme,Rural,Sans niveau,1,Marié,0,0,0,5,15358.554008242072,3,0,0,23,N/A
47,Sénior,Homme,Urbain,Fondamental,23,Marié,0,1,1,4,41382.312951293694,3,1,0,47,N/A
54,Sénior,Homme,Urbain,Supérieur,36,Marié,1,0,0,5,45367.59327199327,3,1,0,54,N/A
18,Jeune,Femme,Urbain,Supérieur,0,Marié,0,0,0,3,,1,0,0,18,N/A
68,Âgé,Femme,Urbain,Secondaire,51,None,1,1,0,2,54078.038742529985,1,1,0,68,N/A
59,Sénior,Homme,Urbain,None,42,Marié,1,1,1,4,51115.78867411584,1,0,1,59,N/A
42,Sénior,Femme,Urbain,Secondaire,19,Célibataire,0,1,0,3,42789.05868994641,1,1,0,42,N/A
63,Âgé,Homme,Urbain,Supérieur,45,Célibataire,0,0,0,4,50866.10798521679,3,1,0,63,N/A
38,Adulte,Homme,Urbain,Secondaire,16,Célibataire,0,1,0,4,33871.64925678497,2,0,0,38,N/A
52,Sénior,Homme,Rural,Secondaire,36,Marié,0,0,0,5,30738.439033752893,0,1,0,52,N/A
55,Sénior,Femme,Urbain,Sans niveau,38,Marié,0,1,0,6,36778.74884174072,3,0,0,55,N/A
22,Jeune,Homme,Rural,Secondaire,5,Marié,0,1,0,6,27146.542755351686,3,0,0,22,N/A
66,Âgé,Femme,Urbain,Secondaire,47,Célibataire,0,0,0,4,36756.61818361356,1,0,0,66,N/A
67,Âgé,Homme,Rural,Sans niveau,46,Célibataire,0,0,0,4,31382.522980669874,1,0,1,67,N/A
29,Adulte,Femme,Urbain,Fondamental,7,Marié,0,0,0,3,31643.888502719885,2,0,1,29,N/A
22,Jeune,Femme,Rural,Fondamental,6,Veuf,0,1,0,3,24485.55281702706,1,0,0,22,N/A
26,Adulte,Homme,Urbain,Sans niveau,7,Célibataire,0,0,0,3,,3,0,0,26,N/A
61,Âgé,Femme,Rural,Supérieur,42,Marié,0,0,1,2,41499.50761101037,1,1,0,61,N/A
69,Âgé,Homme,Urbain,Sans niveau,52,Marié,1,1,0,5,44087.61279955266,2,0,0,69,N/A
26,Adulte,Homme,Urbain,Supérieur,8,Marié,0,0,0,1,45523.26152086275,2,1,1,26,N/A
52,Sénior,Homme,Urbain,Sans niveau,31,Marié,0,1,0,4,39566.96334814544,3,0,0,52,N/A
18,Jeune,Homme,Rural,Fondamental,0,Divorcé,0,0,0,6,18081.116549996845,1,0,0,18,N/A
64,Âgé,Homme,Rural,Supérieur,47,Marié,0,1,1,2,49761.73900139132,0,0,0,64,N/A
27,Adulte,Homme,Urbain,Sans niveau,6,Marié,1,0,0,3,29270.011554047098,3,0,0,27,N/A
63,Âgé,Homme,Urbain,Secondaire,39,Célibataire,0,0,0,2,38681.597258107286,1,0,0,63,N/A
56,Sénior,Homme,Urbain,Fondamental,36,Marié,0,1,0,3,,3,0,1,56,N/A
53,Sénior,Femme,Urbain,None,34,Veuf,0,0,1,2,38122.434654091405,1,0,0,53,N/A
54,Sénior,Femme,Rural,Fondamental,31,Célibataire,0,0,0,6,19660.54950933752,0,1,0,54,N/A
69,Âgé,Homme,Urbain,Fondamental,46,Marié,0,0,0,2,36720.849259656345,1,0,1,69,N/A
65,Âgé,Femme,Urbain,Secondaire,43,Célibataire,0,0,0,1,44716.97119912327,3,0,1,65,N/A
52,Sénior,Femme,Urbain,Fondamental,35,Marié,1,0,1,2,41961.72527262897,0,0,0,52,N/A
34,Adulte,Homme,Urbain,Supérieur,16,Célibataire,0,0,0,1,41667.34927919998,2,0,0,34,N/A
30,Adulte,Homme,Urbain,Supérieur,6,Marié,0,1,1,4,46381.34646192933,4,1,0,30,N/A
23,Jeune,Femme,Urbain,Fondamental,0,Célibataire,0,1,0,3,29484.319142222175,2,1,0,23,N/A
54,Sénior,Femme,Urbain,Fondamental,36,Veuf,0,1,0,3,41091.81664483768,0,0,0,54,N/A
65,Âgé,Femme,Rural,Secondaire,41,Célibataire,0,1,1,6,37837.86246188411,3,0,0,65,N/A
49,Sénior,Femme,Rural,Fondamental,26,Marié,0,0,0,4,28980.63653544956,0,0,0,49,N/A
28,Adulte,Femme,Urbain,Fondamental,4,Marié,0,0,0,4,30928.111388572186,1,0,0,28,N/A
34,Adulte,Homme,Urbain,Fondamental,16,Célibataire,0,1,0,6,36052.84748172618,2,0,0,34,N/A
22,Jeune,Femme,Rural,Fondamental,0,Marié,1,1,0,5,18967.21680085718,2,0,0,22,N/A
23,Jeune,Femme,Urbain,None,7,None,0,1,0,3,36134.17396573775,0,0,0,23,N/A
27,Adulte,Homme,Urbain,Fondamental,3,Célibataire,0,0,0,2,28752.691986373728,7,0,0,27,N/A
50,Sénior,Femme,Rural,Secondaire,28,Célibataire,0,0,0,2,30061.74385776684,2,1,0,50,N/A
47,Sénior,Femme,Urbain,Sans niveau,25,Marié,0,0,0,4,30944.89599642884,3,0,0,47,N/A
38,Adulte,Homme,Urbain,None,17,Célibataire,1,1,0,1,43145.37867080155,2,1,0,38,N/A
59,Sénior,Homme,Rural,Supérieur,37,Divorcé,0,0,0,4,,5,0,0,59,N/A
34,Adulte,Femme,Urbain,Sans niveau,13,Marié,1,1,0,1,42088.094902445664,5,0,0,34,N/A
44,Sénior,Femme,Urbain,Fondamental,24,Marié,0,1,0,6,34036.501905696714,2,0,0,44,N/A
20,Jeune,Femme,Urbain,Supérieur,1,Marié,0,1,0,4,39862.067106384595,2,0,0,20,N/A
46,Sénior,Homme,Rural,Supérieur,26,None,1,1,0,2,44581.97144229827,3,0,0,46,N/A
19,Jeune,Homme,Rural,Secondaire,0,Célibataire,0,0,0,2,26453.543150230573,0,0,0,19,N/A
46,Sénior,Homme,Urbain,Secondaire,25,Divorcé,0,0,0,3,34774.636169782985,1,0,0,46,N/A
66,Âgé,Femme,Urbain,Sans niveau,42,Marié,0,1,0,2,39428.156280827345,1,1,0,66,N/A
53,Sénior,Femme,Urbain,Supérieur,32,Célibataire,1,1,0,5,49782.24717686402,0,0,0,53,N/A
51,Sénior,Femme,Urbain,Sans niveau,30,Célibataire,0,1,0,5,40146.80090491391,3,1,0,51,N/A
54,Sénior,Femme,Urbain,Fondamental,33,Célibataire,0,0,0,4,35580.00984619524,0,0,0,54,N/A
59,Sénior,Homme,Urbain,Sans niveau,37,Divorcé,0,1,0,2,44731.72442474686,2,1,0,59,N/A
18,Jeune,Homme,Urbain,Supérieur,1,Célibataire,0,0,0,2,39005.8169447582,1,1,0,18,N/A
43,Sénior,Femme,Urbain,Secondaire,26,Marié,1,0,0,1,38914.72527487428,0,0,0,43,N/A
18,Jeune,Femme,Urbain,Supérieur,0,Veuf,0,0,0,4,36095.94709906107,2,1,0,18,N/A
21,Jeune,Homme,Rural,Fondamental,0,Célibataire,1,0,1,3,25615.565803139198,0,0,0,21,N/A
56,Sénior,Homme,Rural,Secondaire,33,Célibataire,0,1,1,2,43369.55012627514,1,1,1,56,N/A
31,Adulte,Femme,Urbain,Secondaire,12,Célibataire,0,1,0,3,40312.448951031656,4,0,0,31,N/A
63,Âgé,Femme,Urbain,Supérieur,43,Marié,1,1,0,3,58761.345279127265,0,1,1,63,N/A
35,Adulte,Homme,Rural,Sans niveau,16,Marié,0,0,0,6,21184.180159386,3,1,0,35,N/A
51,Sénior,Homme,Urbain,Fondamental,34,Marié,1,1,0,3,42467.691560674844,2,0,0,51,N/A
18,Jeune,Femme,Urbain,Secondaire,0,Célibataire,1,1,0,3,32756.44475177583,3,0,0,18,N/A
39,Adulte,Homme,Urbain,Supérieur,15,None,0,0,0,6,37398.056069608974,1,0,0,39,N/A
33,Adulte,Femme,Rural,Secondaire,13,Marié,1,0,0,4,,4,0,0,33,N/A
39,Adulte,Homme,Urbain,None,15,Célibataire,0,0,0,3,31691.202398016474,3,1,0,39,N/A
67,Âgé,Femme,Urbain,Fondamental,44,Célibataire,0,0,0,5,32594.898881033703,1,0,1,67,N/A
33,Adulte,Femme,Urbain,Fondamental,12,Célibataire,1,0,0,4,35307.7237430377,5,0,0,33,N/A
45,Sénior,Homme,Urbain,Sans niveau,28,Marié,0,0,0,3,36183.101832057306,2,1,0,45,N/A
45,Sénior,Homme,Urbain,Supérieur,24,Célibataire,0,1,0,6,44785.17797824099,1,1,0,45,N/A
39,Adulte,Femme,Urbain,Sans niveau,22,Marié,1,0,0,4,32930.8286250502,0,1,0,39,N/A
23,Jeune,Homme,Urbain,Secondaire,7,Célibataire,1,1,0,2,41537.38421111228,0,0,0,23,N/A
42,Sénior,Homme,Rural,Secondaire,24,Célibataire,1,0,1,5,32289.262009645736,1,1,0,42,N/A
59,Sénior,Homme,Rural,Supérieur,38,Marié,0,0,0,1,39339.08890296584,1,0,0,59,N/A
19,Jeune,Homme,Rural,Fondamental,0,Marié,0,0,0,4,20953.87132781419,3,0,0,19,N/A
24,Jeune,Femme,Rural,Supérieur,2,Célibataire,0,0,0,5,19563.408766022258,0,0,0,24,N/A
34,Adulte,Femme,Urbain,Fondamental,10,Marié,1,0,0,5,29117.3078130134,0,1,0,34,N/A
52,Sénior,Homme,Urbain,Sans niveau,28,Marié,0,0,0,1,33034.45473420431,2,0,0,52,N/A
37,Adulte,Femme,Urbain,Sans niveau,15,Marié,1,0,0,2,29748.894546523406,3,0,0,37,N/A
61,Âgé,Homme,Urbain,Sans niveau,41,Célibataire,0,0,0,4,,1,0,0,61,N/A
19,Jeune,Homme,Rural,Secondaire,0,Célibataire,0,1,1,2,25994.00665861187,0,1,0,19,N/A
24,Jeune,Homme,Rural,Secondaire,5,Célibataire,0,0,1,3,26543.5846727173,5,0,0,24,N/A
49,Sénior,Femme,Urbain,Fondamental,28,Célibataire,1,0,0,3,38910.39255892526,2,0,0,49,N/A
66,Âgé,Femme,Urbain,Sans niveau,46,Marié,0,0,1,5,38178.66994920259,3,1,0,66,N/A
36,Adulte,Homme,Urbain,Supérieur,14,Marié,1,0,0,4,45551.99078955687,1,1,0,36,N/A
29,Adulte,Homme,Urbain,Fondamental,9,Marié,1,1,0,6,35576.50350800631,4,0,0,29,N/A
26,Adulte,Homme,Urbain,Sans niveau,3,Célibataire,0,0,0,5,25026.11970488642,3,0,0,26,N/A
44,Sénior,Femme,Rural,Sans niveau,27,Célibataire,0,0,0,5,18370.59322312152,1,0,0,44,N/A
31,Adulte,Femme,Urbain,Secondaire,7,Marié,0,0,0,4,27965.729117767256,2,0,0,31,N/A
19,Jeune,Homme,Rural,Fondamental,2,Célibataire,1,0,0,5,16197.543579239853,3,0,0,19,N/A
38,Adulte,Femme,Urbain,Fondamental,22,Célibataire,0,0,0,2,34125.649068999366,6,0,0,38,N/A
21,Jeune,Femme,Rural,Fondamental,1,Marié,1,0,0,4,19419.46514203289,2,0,1,21,N/A
68,Âgé,Femme,Urbain,Sans niveau,52,Célibataire,0,1,0,4,40367.01077669309,1,0,1,68,N/A
38,Adulte,Homme,Urbain,None,19,Célibataire,0,1,1,3,42918.84481769754,4,1,1,38,N/A
65,Âgé,Homme,Urbain,Supérieur,49,Divorcé,1,0,0,5,51634.582511337845,3,0,0,65,N/A
39,Adulte,Femme,Rural,Fondamental,22,Célibataire,1,1,0,5,31089.95509337717,1,0,0,39,N/A
66,Âgé,Femme,Rural,Sans niveau,47,Divorcé,0,0,0,5,28389.608224032207,1,0,0,66,N/A
19,Jeune,Homme,Urbain,Sans niveau,0,Célibataire,0,0,1,4,26881.911590845077,1,1,0,19,N/A
34,Adulte,Homme,Urbain,Supérieur,11,Célibataire,0,0,0,2,43415.99286662208,4,0,0,34,N/A
36,Adulte,Homme,Rural,Sans niveau,16,Divorcé,1,0,0,2,24980.318282022443,3,1,0,36,N/A
57,Sénior,Homme,Urbain,Sans niveau,38,Veuf,0,1,0,6,40597.19397652775,4,0,0,57,N/A
41,Sénior,Homme,Urbain,Supérieur,24,Marié,0,1,0,2,52165.586101240595,2,1,0,41,N/A
37,Adulte,Homme,Urbain,Sans niveau,17,Marié,0,0,0,3,29324.62404663322,1,0,0,37,N/A
55,Sénior,Homme,Rural,Supérieur,31,Célibataire,0,1,0,4,42231.24127853793,1,0,0,55,N/A
29,Adulte,Homme,Rural,Secondaire,6,Marié,1,0,0,6,23211.805547944008,1,0,0,29,N/A
42,Sénior,Femme,Urbain,Fondamental,23,Divorcé,0,1,0,2,34651.203455938834,2,0,0,42,N/A
40,Sénior,Homme,Rural,Supérieur,18,Célibataire,1,1,1,2,44347.685952543805,3,1,0,40,N/A
67,Âgé,Femme,Urbain,Supérieur,51,Célibataire,1,0,0,4,41064.098190281235,2,0,0,67,N/A
51,Sénior,Homme,Rural,Fondamental,35,Célibataire,0,1,1,4,36271.07007011808,4,0,0,51,N/A
49,Sénior,Homme,Rural,Sans niveau,27,Marié,0,0,0,5,25437.49825878794,1,0,0,49,N/A
68,Âgé,Homme,Rural,Sans niveau,47,None,1,0,1,3,35700.86277045698,4,0,1,68,N/A
41,Sénior,Femme,Urbain,Supérieur,21,Célibataire,0,1,0,6,200041.2596952517,3,1,0,41,N/A
59,Sénior,Femme,Rural,Supérieur,38,None,1,0,0,4,34977.803701714154,1,1,0,59,N/A
42,Sénior,Homme,Urbain,Secondaire,26,Marié,0,0,0,6,34966.19280911463,1,0,0,42,N/A
20,Jeune,Homme,Rural,Supérieur,0,Veuf,0,1,0,5,28308.37126347227,1,1,0,20,N/A
42,Sénior,Homme,Urbain,Fondamental,26,Marié,1,0,0,4,38962.207210737455,0,0,0,42,N/A
45,Sénior,Femme,Rural,Sans niveau,23,Marié,0,0,0,4,22398.10469669737,2,1,0,45,N/A
29,Adulte,Homme,Rural,Secondaire,11,Veuf,0,0,0,5,29978.9241523787,2,1,0,29,N/A
43,Sénior,Femme,Urbain,Supérieur,27,Marié,0,0,0,6,33443.721750871126,3,0,0,43,N/A
65,Âgé,Femme,Urbain,Fondamental,43,Veuf,1,0,0,3,35196.93428461922,3,0,0,65,N/A
61,Âgé,Femme,Rural,Sans niveau,38,Marié,0,1,0,6,27806.455907134587,3,0,0,61,N/A
25,Jeune,Femme,Rural,Supérieur,3,Célibataire,0,1,0,3,34186.52301463373,2,0,0,25,N/A
22,Jeune,Femme,Urbain,Secondaire,6,Célibataire,0,1,0,5,32225.004943739226,1,0,0,22,N/A
28,Adulte,Femme,Urbain,Fondamental,4,Célibataire,1,1,0,3,35657.50065267121,1,1,0,28,N/A
59,Sénior,Femme,Urbain,Fondamental,35,Marié,1,1,0,2,43065.93807199614,4,0,0,59,N/A
52,Sénior,Homme,Rural,Fondamental,34,Célibataire,0,0,1,5,29850.306963221123,2,0,1,52,N/A
44,Sénior,Homme,Rural,Secondaire,28,Célibataire,1,0,1,5,27750.176532537727,1,1,0,44,N/A
58,Sénior,Homme,Urbain,Fondamental,34,Célibataire,0,0,0,4,39519.6099216632,4,0,0,58,N/A
61,Âgé,Femme,Urbain,Fondamental,41,Marié,0,0,0,3,33894.75761565994,1,0,0,61,N/A
55,Sénior,Femme,Urbain,Supérieur,38,Marié,1,1,0,6,,1,1,0,55,N/A
36,Adulte,Homme,Urbain,Secondaire,13,Divorcé,0,1,0,2,41348.219932152184,3,0,0,36,N/A
65,Âgé,Femme,Urbain,Secondaire,45,Célibataire,0,0,0,2,45785.69138988543,2,1,0,65,N/A
49,Sénior,Homme,Rural,Fondamental,25,Célibataire,1,1,0,4,27125.71923150636,3,1,0,49,N/A
63,Âgé,Homme,Urbain,Fondamental,41,Marié,0,0,1,4,43168.279482893864,1,0,0,63,N/A
45,Sénior,Homme,Rural,Fondamental,25,Célibataire,0,0,1,2,24875.788353219243,3,1,0,45,N/A
53,Sénior,Homme,Rural,Fondamental,35,Veuf,0,1,0,6,28115.749113631635,0,0,0,53,N/A
35,Adulte,Homme,Rural,Supérieur,16,Célibataire,1,0,1,5,31253.82595752794,3,1,1,35,N/A
27,Adulte,Femme,Urbain,Fondamental,8,Divorcé,0,1,0,1,36447.5003283116,2,0,1,27,N/A
49,Sénior,Femme,Urbain,Fondamental,32,Célibataire,0,0,0,4,37282.36264031437,5,0,1,49,N/A
35,Adulte,Homme,Rural,Supérieur,17,Célibataire,1,1,0,3,41896.313672462886,1,0,0,35,N/A
29,Adulte,Homme,Rural,Sans niveau,9,Célibataire,0,1,0,3,25013.036284683745,4,0,0,29,N/A
68,Âgé,Femme,Urbain,Secondaire,46,Célibataire,1,1,0,5,44538.43015547132,0,0,0,68,N/A
25,Jeune,Femme,Rural,Supérieur,9,Célibataire,0,0,0,6,23650.733245276526,3,0,0,25,N/A
50,Sénior,Femme,Rural,Secondaire,27,Veuf,0,1,0,3,34353.41014045652,1,1,1,50,N/A
63,Âgé,Homme,Urbain,Fondamental,46,Marié,0,0,0,6,36687.50345792226,1,0,0,63,N/A
55,Sénior,Homme,Urbain,Sans niveau,35,Marié,0,0,0,6,29883.43082997649,2,0,0,55,N/A
31,Adulte,Homme,Urbain,Secondaire,15,Marié,1,0,0,5,37190.05114608352,3,1,0,31,N/A
19,Jeune,Homme,Urbain,Secondaire,0,Célibataire,0,0,0,5,30530.173481502512,1,0,0,19,N/A
26,Adulte,Femme,Urbain,Fondamental,6,Marié,0,0,0,2,27168.715150406908,3,1,0,26,N/A
61,Âgé,Homme,Urbain,Secondaire,38,Marié,0,0,0,4,41680.38268873456,4,1,1,61,N/A
22,Jeune,Femme,Urbain,None,0,Marié,1,0,0,2,33460.12568476182,1,0,1,22,N/A
51,Sénior,Femme,Urbain,Secondaire,32,Marié,0,0,0,2,42029.66308675437,1,1,0,51,N/A
36,Adulte,Homme,Urbain,Fondamental,19,None,0,0,0,5,31833.889894486416,1,1,1,36,N/A
24,Jeune,Femme,Rural,Sans niveau,1,Marié,0,0,1,3,16189.141526135838,3,0,0,24,N/A
56,Sénior,Homme,Rural,Supérieur,39,Célibataire,0,0,0,2,38490.20505740418,2,0,0,56,N/A
59,Sénior,Femme,Rural,Sans niveau,38,Célibataire,0,1,0,5,29636.2756844766,4,1,0,59,N/A
34,Adulte,Femme,Urbain,None,18,None,0,1,0,3,40372.23776357238,3,0,1,34,N/A
43,Sénior,Homme,Rural,Sans niveau,19,Célibataire,0,0,0,3,22167.189527829494,1,0,0,43,N/A
63,Âgé,Femme,Rural,Secondaire,47,Marié,0,0,0,4,34324.840178827064,2,1,1,63,N/A
44,Sénior,Homme,Rural,Sans niveau,21,None,0,0,0,5,23641.079831517494,1,0,0,44,N/A
60,Âgé,Homme,Rural,Secondaire,39,Marié,0,1,0,5,30047.941745427728,0,0,0,60,N/A
45,Sénior,Femme,Urbain,Sans niveau,29,Marié,0,0,1,5,31172.750818418514,0,0,0,45,N/A
37,Adulte,Homme,Urbain,Secondaire,21,Célibataire,0,0,0,4,38436.3160416917,4,0,0,37,N/A
23,Jeune,Homme,Urbain,Fondamental,2,Célibataire,0,1,0,4,38570.14699001893,5,1,0,23,N/A
25,Jeune,Homme,Urbain,Fondamental,4,None,1,0,0,4,30561.11350680778,2,0,0,25,N/A
49,Sénior,Homme,Urbain,Sans niveau,30,Célibataire,0,0,0,4,30207.59127041826,3,0,0,49,N/A
36,Adulte,Femme,Urbain,Fondamental,18,Célibataire,1,1,0,5,36989.99930111758,0,0,1,36,N/A
49,Sénior,Femme,Urbain,Secondaire,32,Célibataire,1,1,0,4,41016.39627049918,0,1,1,49,N/A
36,Adulte,Homme,Rural,Secondaire,16,Célibataire,0,1,0,6,26835.09536615173,2,1,0,36,N/A
41,Sénior,Homme,Rural,None,22,Marié,1,0,1,3,32182.6699744171,2,1,0,41,N/A
41,Sénior,Homme,Rural,None,18,Célibataire,0,1,0,4,40287.28076539665,3,0,0,41,N/A
34,Adulte,Homme,Rural,Secondaire,11,Marié,0,0,0,4,25821.38063133402,2,1,1,34,N/A
35,Adulte,Homme,Urbain,Fondamental,12,None,0,1,0,2,35069.75683832413,2,1,0,35,N/A
29,Adulte,Femme,Urbain,Secondaire,11,Veuf,1,1,0,6,34893.768122965834,4,1,0,29,N/A
58,Sénior,Femme,Rural,Fondamental,36,Marié,0,1,0,5,30915.967655126242,2,1,0,58,N/A
40,Sénior,Femme,Rural,Secondaire,18,Célibataire,0,1,0,4,27764.562852712636,2,0,1,40,N/A
65,Âgé,Homme,Rural,Secondaire,46,Célibataire,0,0,1,4,37201.726640169145,1,0,0,65,N/A
35,Adulte,Homme,Rural,Fondamental,11,None,0,0,0,5,23365.79593172528,3,1,0,35,N/A
33,Adulte,Homme,Urbain,Supérieur,10,Célibataire,1,0,1,5,42010.86072568336,2,0,0,33,N/A
33,Adulte,Homme,Urbain,Sans niveau,10,Célibataire,0,1,0,2,38259.07844827502,2,0,0,33,N/A
53,Sénior,Femme,Rural,Fondamental,36,Célibataire,0,0,0,3,26968.328476464256,2,1,0,53,N/A
40,Sénior,Homme,Urbain,Supérieur,21,Marié,0,0,0,4,35671.42207956062,0,1,0,40,N/A
39,Adulte,Homme,Rural,Fondamental,20,Divorcé,0,1,0,5,23577.57071443541,3,0,0,39,N/A
56,Sénior,Homme,Rural,None,35,Veuf,0,0,0,6,29248.628613878263,1,0,0,56,N/A
50,Sénior,Femme,Rural,Fondamental,34,Marié,1,0,1,6,22306.49105560075,1,0,0,50,N/A
41,Sénior,Homme,Rural,Supérieur,21,Marié,1,0,1,5,38327.053063102736,1,1,0,41,N/A
37,Adulte,Femme,Rural,Supérieur,18,Célibataire,1,0,1,4,36785.757379044626,1,1,0,37,N/A
50,Sénior,Homme,Rural,Sans niveau,30,Marié,0,1,1,4,36660.55419539963,3,1,0,50,N/A
48,Sénior,Femme,Rural,Supérieur,29,Célibataire,1,0,0,6,34049.53454025723,2,0,0,48,N/A
57,Sénior,Homme,Urbain,Fondamental,35,Célibataire,0,0,0,4,38154.37020139464,3,1,0,57,N/A
25,Jeune,Femme,Urbain,Fondamental,7,Célibataire,1,0,1,2,37211.65947350809,1,1,0,25,N/A
27,Adulte,Femme,Urbain,Supérieur,11,Marié,0,0,1,1,36864.57232807738,1,1,1,27,N/A
18,Jeune,Homme,Rural,Secondaire,0,Célibataire,0,1,0,4,24506.65833590432,1,0,1,18,N/A
38,Adulte,Homme,Urbain,Secondaire,17,Divorcé,0,0,0,3,39181.4998176768,1,1,0,38,N/A
42,Sénior,Homme,Urbain,Supérieur,20,Divorcé,0,0,1,2,51889.466777117705,4,1,0,42,N/A
49,Sénior,Femme,Urbain,Secondaire,29,Marié,0,0,1,2,39157.34369886509,4,0,0,49,N/A
63,Âgé,Femme,Urbain,Sans niveau,46,Veuf,0,0,0,6,31747.686684182583,2,1,0,63,N/A
63,Âgé,Femme,Rural,Secondaire,46,Marié,1,0,0,3,26478.47563917733,0,1,0,63,N/A
